id,value,student_id,remarkable_type,remarkable_id,created_at,updated_at
85149,0.1,85150,Course,304,2022-03-03 12:47:31.821308,2022-03-03 12:47:31.821308
85150,2.4,85151,Course,304,2022-03-03 12:47:33.014331,2022-03-03 12:47:33.014331
85151,6.7,85152,Course,304,2022-03-03 12:47:34.250275,2022-03-03 12:47:34.250275
85152,3.7,85153,Course,304,2022-03-03 12:47:35.441339,2022-03-03 12:47:35.441339
85153,6.6,85154,Course,304,2022-03-03 12:47:36.670344,2022-03-03 12:47:36.670344
85154,4.4,85155,Course,304,2022-03-03 12:47:37.831162,2022-03-03 12:47:37.831162
85155,0.5,85156,Course,304,2022-03-03 12:47:38.987005,2022-03-03 12:47:38.987005
85156,1.8,85157,Course,304,2022-03-03 12:47:40.15459,2022-03-03 12:47:40.15459
85157,8.1,85158,Course,304,2022-03-03 12:47:41.434587,2022-03-03 12:47:41.434587
85158,4.6,85159,Course,304,2022-03-03 12:47:42.616322,2022-03-03 12:47:42.616322
85159,0.9,85160,Course,304,2022-03-03 12:47:43.769041,2022-03-03 12:47:43.769041
85160,1.0,85161,Course,304,2022-03-03 12:47:45.028363,2022-03-03 12:47:45.028363
85161,0.8,85162,Course,304,2022-03-03 12:47:46.160401,2022-03-03 12:47:46.160401
85162,5.5,85163,Course,304,2022-03-03 12:47:47.357804,2022-03-03 12:47:47.357804
85163,9.7,85164,Course,304,2022-03-03 12:47:48.487703,2022-03-03 12:47:48.487703
85164,9.2,85165,Course,304,2022-03-03 12:47:49.786901,2022-03-03 12:47:49.786901
85165,3.8,85166,Course,304,2022-03-03 12:47:50.98794,2022-03-03 12:47:50.98794
85166,0.4,85167,Course,304,2022-03-03 12:47:52.175764,2022-03-03 12:47:52.175764
85167,5.1,85168,Course,304,2022-03-03 12:47:53.320275,2022-03-03 12:47:53.320275
85168,9.8,85169,Course,304,2022-03-03 12:47:54.535563,2022-03-03 12:47:54.535563
85169,4.4,85170,Course,304,2022-03-03 12:47:55.761454,2022-03-03 12:47:55.761454
85170,2.4,85171,Course,304,2022-03-03 12:47:56.900653,2022-03-03 12:47:56.900653
85171,7.5,85172,Course,304,2022-03-03 12:47:58.111985,2022-03-03 12:47:58.111985
85172,0.3,85173,Course,304,2022-03-03 12:47:59.273037,2022-03-03 12:47:59.273037
85173,4.7,85174,Course,304,2022-03-03 12:48:00.445715,2022-03-03 12:48:00.445715
85174,7.0,85175,Course,304,2022-03-03 12:48:01.642906,2022-03-03 12:48:01.642906
85175,6.5,85176,Course,304,2022-03-03 12:48:02.889336,2022-03-03 12:48:02.889336
85176,1.7,85177,Course,304,2022-03-03 12:48:04.068643,2022-03-03 12:48:04.068643
85177,6.4,85178,Course,305,2022-03-03 12:48:05.32146,2022-03-03 12:48:05.32146
85178,9.8,85179,Course,305,2022-03-03 12:48:06.603026,2022-03-03 12:48:06.603026
85179,4.3,85180,Course,305,2022-03-03 12:48:07.794672,2022-03-03 12:48:07.794672
85180,9.5,85181,Course,305,2022-03-03 12:48:08.963847,2022-03-03 12:48:08.963847
85181,4.4,85182,Course,305,2022-03-03 12:48:10.229083,2022-03-03 12:48:10.229083
85182,4.0,85183,Course,305,2022-03-03 12:48:11.417463,2022-03-03 12:48:11.417463
85183,0.0,85184,Course,305,2022-03-03 12:48:12.594576,2022-03-03 12:48:12.594576
85184,2.9,85185,Course,305,2022-03-03 12:48:13.772144,2022-03-03 12:48:13.772144
85185,7.5,85186,Course,305,2022-03-03 12:48:14.915137,2022-03-03 12:48:14.915137
85186,7.0,85187,Course,305,2022-03-03 12:48:16.122233,2022-03-03 12:48:16.122233
85187,3.0,85188,Course,305,2022-03-03 12:48:17.283972,2022-03-03 12:48:17.283972
85188,6.5,85189,Course,305,2022-03-03 12:48:18.435005,2022-03-03 12:48:18.435005
85189,0.8,85190,Course,305,2022-03-03 12:48:19.537212,2022-03-03 12:48:19.537212
85190,7.5,85191,Course,305,2022-03-03 12:48:20.711346,2022-03-03 12:48:20.711346
85191,6.5,85192,Course,305,2022-03-03 12:48:21.880296,2022-03-03 12:48:21.880296
85192,9.8,85193,Course,305,2022-03-03 12:48:23.077499,2022-03-03 12:48:23.077499
85193,0.3,85194,Course,305,2022-03-03 12:48:24.232883,2022-03-03 12:48:24.232883
85194,8.0,85195,Course,305,2022-03-03 12:48:25.405099,2022-03-03 12:48:25.405099
85195,0.4,85196,Course,305,2022-03-03 12:48:26.61589,2022-03-03 12:48:26.61589
85196,4.9,85197,Course,305,2022-03-03 12:48:27.78453,2022-03-03 12:48:27.78453
85197,9.0,85198,Course,305,2022-03-03 12:48:28.932706,2022-03-03 12:48:28.932706
85198,2.3,85199,Course,305,2022-03-03 12:48:30.209475,2022-03-03 12:48:30.209475
85199,7.9,85200,Course,305,2022-03-03 12:48:31.322584,2022-03-03 12:48:31.322584
85200,1.7,85201,Course,305,2022-03-03 12:48:32.52698,2022-03-03 12:48:32.52698
85201,9.6,85202,Course,305,2022-03-03 12:48:33.677755,2022-03-03 12:48:33.677755
85202,9.1,85203,Course,305,2022-03-03 12:48:34.893412,2022-03-03 12:48:34.893412
85203,0.7,85204,Course,305,2022-03-03 12:48:36.020541,2022-03-03 12:48:36.020541
85204,4.4,85205,Course,305,2022-03-03 12:48:37.179702,2022-03-03 12:48:37.179702
85205,7.0,85206,Course,305,2022-03-03 12:48:38.318416,2022-03-03 12:48:38.318416
85206,3.8,85207,Course,305,2022-03-03 12:48:39.481518,2022-03-03 12:48:39.481518
85207,5.5,85208,Course,305,2022-03-03 12:48:40.723328,2022-03-03 12:48:40.723328
85208,0.7,85209,Course,305,2022-03-03 12:48:41.903749,2022-03-03 12:48:41.903749
85209,9.5,85210,Course,305,2022-03-03 12:48:43.083286,2022-03-03 12:48:43.083286
85210,9.3,85211,Course,305,2022-03-03 12:48:44.24237,2022-03-03 12:48:44.24237
85211,3.9,85212,Course,305,2022-03-03 12:48:45.500351,2022-03-03 12:48:45.500351
85212,7.6,85213,Course,305,2022-03-03 12:48:46.667124,2022-03-03 12:48:46.667124
85213,1.1,85214,Course,305,2022-03-03 12:48:47.931576,2022-03-03 12:48:47.931576
85214,7.5,85215,Course,305,2022-03-03 12:48:49.047583,2022-03-03 12:48:49.047583
85215,3.5,85216,Course,305,2022-03-03 12:48:50.201335,2022-03-03 12:48:50.201335
85216,3.8,85217,Course,305,2022-03-03 12:48:51.353644,2022-03-03 12:48:51.353644
85217,2.5,85218,Course,305,2022-03-03 12:48:52.607203,2022-03-03 12:48:52.607203
85218,9.1,85219,Course,305,2022-03-03 12:48:53.829798,2022-03-03 12:48:53.829798
85219,0.6,85220,Course,305,2022-03-03 12:48:55.024813,2022-03-03 12:48:55.024813
85220,2.8,85221,Course,305,2022-03-03 12:48:56.238957,2022-03-03 12:48:56.238957
85221,4.2,85222,Course,305,2022-03-03 12:48:57.421717,2022-03-03 12:48:57.421717
85222,0.5,85223,Course,305,2022-03-03 12:48:58.609957,2022-03-03 12:48:58.609957
85223,9.5,85224,Course,305,2022-03-03 12:48:59.783689,2022-03-03 12:48:59.783689
85224,7.7,85225,Course,305,2022-03-03 12:49:00.964581,2022-03-03 12:49:00.964581
85225,1.6,85226,Course,305,2022-03-03 12:49:02.161253,2022-03-03 12:49:02.161253
85226,1.9,85227,Course,305,2022-03-03 12:49:03.3496,2022-03-03 12:49:03.3496
85227,8.0,85228,Course,305,2022-03-03 12:49:04.639307,2022-03-03 12:49:04.639307
85228,1.7,85229,Course,305,2022-03-03 12:49:05.886819,2022-03-03 12:49:05.886819
85229,9.7,85230,Course,305,2022-03-03 12:49:07.04943,2022-03-03 12:49:07.04943
85230,4.4,85231,Course,305,2022-03-03 12:49:08.221628,2022-03-03 12:49:08.221628
85231,9.5,85232,Course,305,2022-03-03 12:49:09.422889,2022-03-03 12:49:09.422889
85232,8.0,85233,Course,305,2022-03-03 12:49:10.707758,2022-03-03 12:49:10.707758
85233,3.8,85234,Course,305,2022-03-03 12:49:11.898346,2022-03-03 12:49:11.898346
85234,7.8,85235,Course,305,2022-03-03 12:49:13.075861,2022-03-03 12:49:13.075861
85235,2.5,85236,Course,305,2022-03-03 12:49:14.234836,2022-03-03 12:49:14.234836
85236,5.4,85237,Course,305,2022-03-03 12:49:15.370412,2022-03-03 12:49:15.370412
85237,4.2,85238,Course,305,2022-03-03 12:49:16.631524,2022-03-03 12:49:16.631524
85238,1.8,85239,Course,305,2022-03-03 12:49:17.783178,2022-03-03 12:49:17.783178
85239,3.6,85240,Course,305,2022-03-03 12:49:19.074022,2022-03-03 12:49:19.074022
85240,7.9,85241,Course,305,2022-03-03 12:49:20.288605,2022-03-03 12:49:20.288605
85241,5.5,85242,Course,305,2022-03-03 12:49:21.494369,2022-03-03 12:49:21.494369
85242,9.4,85243,Course,305,2022-03-03 12:49:22.668313,2022-03-03 12:49:22.668313
85243,3.6,85244,Course,305,2022-03-03 12:49:23.881641,2022-03-03 12:49:23.881641
85244,7.0,85245,Course,305,2022-03-03 12:49:25.069861,2022-03-03 12:49:25.069861
85245,3.5,85246,Course,305,2022-03-03 12:49:26.271256,2022-03-03 12:49:26.271256
85246,2.7,85247,Course,305,2022-03-03 12:49:27.489877,2022-03-03 12:49:27.489877
85247,7.5,85248,Course,305,2022-03-03 12:49:28.720908,2022-03-03 12:49:28.720908
85248,0.8,85249,Course,305,2022-03-03 12:49:29.851823,2022-03-03 12:49:29.851823
85249,4.8,85250,Course,305,2022-03-03 12:49:31.018517,2022-03-03 12:49:31.018517
85250,0.6,85251,Course,305,2022-03-03 12:49:32.192475,2022-03-03 12:49:32.192475
85251,7.2,85252,Course,305,2022-03-03 12:49:33.447415,2022-03-03 12:49:33.447415
85252,10.0,85253,Course,305,2022-03-03 12:49:34.630448,2022-03-03 12:49:34.630448
85253,4.5,85254,Course,305,2022-03-03 12:49:35.782256,2022-03-03 12:49:35.782256
85254,9.0,85255,Course,305,2022-03-03 12:49:36.949394,2022-03-03 12:49:36.949394
85255,4.1,85256,Course,305,2022-03-03 12:49:38.117674,2022-03-03 12:49:38.117674
85256,9.4,85257,Course,305,2022-03-03 12:49:39.370587,2022-03-03 12:49:39.370587
85257,8.0,85258,Course,305,2022-03-03 12:49:40.523365,2022-03-03 12:49:40.523365
85258,0.6,85259,Course,305,2022-03-03 12:49:41.693897,2022-03-03 12:49:41.693897
85259,6.0,85260,Course,305,2022-03-03 12:49:42.884205,2022-03-03 12:49:42.884205
85260,3.2,85261,Course,305,2022-03-03 12:49:44.103194,2022-03-03 12:49:44.103194
85261,5.1,85262,Course,305,2022-03-03 12:49:45.288189,2022-03-03 12:49:45.288189
85262,3.0,85263,Course,305,2022-03-03 12:49:46.498794,2022-03-03 12:49:46.498794
85263,7.0,85264,Course,305,2022-03-03 12:49:47.788207,2022-03-03 12:49:47.788207
85264,6.8,85265,Course,305,2022-03-03 12:49:48.961476,2022-03-03 12:49:48.961476
85265,0.7,85266,Course,305,2022-03-03 12:49:50.127079,2022-03-03 12:49:50.127079
85266,3.9,85267,Course,305,2022-03-03 12:49:51.342484,2022-03-03 12:49:51.342484
85267,5.8,85268,Course,305,2022-03-03 12:49:52.491842,2022-03-03 12:49:52.491842
85268,1.1,85269,Course,305,2022-03-03 12:49:53.628639,2022-03-03 12:49:53.628639
85959,5.5,85960,Course,312,2022-03-03 13:03:42.131901,2022-03-03 13:03:42.131901
85960,1.0,85961,Course,312,2022-03-03 13:03:43.369982,2022-03-03 13:03:43.369982
85961,8.1,85962,Course,312,2022-03-03 13:03:44.565479,2022-03-03 13:03:44.565479
85962,4.0,85963,Course,312,2022-03-03 13:03:45.725615,2022-03-03 13:03:45.725615
85963,3.3,85964,Course,312,2022-03-03 13:03:46.86017,2022-03-03 13:03:46.86017
85964,2.2,85965,Course,312,2022-03-03 13:03:48.058398,2022-03-03 13:03:48.058398
85965,9.3,85966,Course,312,2022-03-03 13:03:49.222913,2022-03-03 13:03:49.222913
85966,2.3,85967,Course,312,2022-03-03 13:03:50.491053,2022-03-03 13:03:50.491053
85967,5.0,85968,Course,312,2022-03-03 13:03:51.768125,2022-03-03 13:03:51.768125
85968,2.2,85969,Course,312,2022-03-03 13:03:52.946182,2022-03-03 13:03:52.946182
85969,5.1,85970,Course,312,2022-03-03 13:03:54.148111,2022-03-03 13:03:54.148111
85970,6.2,85971,Course,312,2022-03-03 13:03:55.366932,2022-03-03 13:03:55.366932
85971,6.9,85972,Course,312,2022-03-03 13:03:56.595916,2022-03-03 13:03:56.595916
85972,6.6,85973,Course,312,2022-03-03 13:03:57.816722,2022-03-03 13:03:57.816722
85973,4.4,85974,Course,312,2022-03-03 13:03:59.022865,2022-03-03 13:03:59.022865
85974,5.9,85975,Course,312,2022-03-03 13:04:00.303183,2022-03-03 13:04:00.303183
85975,9.0,85976,Course,312,2022-03-03 13:04:01.397638,2022-03-03 13:04:01.397638
85976,6.9,85977,Course,312,2022-03-03 13:04:02.63922,2022-03-03 13:04:02.63922
85269,6.3,85270,Course,305,2022-03-03 12:49:54.771516,2022-03-03 12:49:54.771516
85270,9.5,85271,Course,305,2022-03-03 12:49:56.062632,2022-03-03 12:49:56.062632
85271,2.3,85272,Course,305,2022-03-03 12:49:57.305933,2022-03-03 12:49:57.305933
85272,4.3,85273,Course,305,2022-03-03 12:49:58.525191,2022-03-03 12:49:58.525191
85273,1.6,85274,Course,305,2022-03-03 12:49:59.698725,2022-03-03 12:49:59.698725
85274,3.6,85275,Course,305,2022-03-03 12:50:00.851268,2022-03-03 12:50:00.851268
85275,5.4,85276,Course,305,2022-03-03 12:50:02.154841,2022-03-03 12:50:02.154841
85276,2.9,85277,Course,305,2022-03-03 12:50:03.372328,2022-03-03 12:50:03.372328
85277,3.4,85278,Course,306,2022-03-03 12:50:04.586245,2022-03-03 12:50:04.586245
85278,7.1,85279,Course,306,2022-03-03 12:50:05.79329,2022-03-03 12:50:05.79329
85279,1.0,85280,Course,306,2022-03-03 12:50:07.028755,2022-03-03 12:50:07.028755
85280,1.4,85281,Course,306,2022-03-03 12:50:08.207941,2022-03-03 12:50:08.207941
85281,8.0,85282,Course,306,2022-03-03 12:50:09.374878,2022-03-03 12:50:09.374878
85282,9.7,85283,Course,306,2022-03-03 12:50:10.57315,2022-03-03 12:50:10.57315
85283,9.0,85284,Course,306,2022-03-03 12:50:11.72403,2022-03-03 12:50:11.72403
85284,8.6,85285,Course,306,2022-03-03 12:50:12.87482,2022-03-03 12:50:12.87482
85285,7.1,85286,Course,306,2022-03-03 12:50:14.037364,2022-03-03 12:50:14.037364
85286,5.5,85287,Course,306,2022-03-03 12:50:15.256707,2022-03-03 12:50:15.256707
85287,5.1,85288,Course,306,2022-03-03 12:50:16.381968,2022-03-03 12:50:16.381968
85288,6.9,85289,Course,306,2022-03-03 12:50:17.584249,2022-03-03 12:50:17.584249
85289,4.1,85290,Course,306,2022-03-03 12:50:18.782305,2022-03-03 12:50:18.782305
85290,9.6,85291,Course,306,2022-03-03 12:50:19.996891,2022-03-03 12:50:19.996891
85291,6.3,85292,Course,306,2022-03-03 12:50:21.185617,2022-03-03 12:50:21.185617
85292,3.7,85293,Course,306,2022-03-03 12:50:22.375237,2022-03-03 12:50:22.375237
85293,3.0,85294,Course,306,2022-03-03 12:50:23.657297,2022-03-03 12:50:23.657297
85294,2.8,85295,Course,306,2022-03-03 12:50:24.853196,2022-03-03 12:50:24.853196
85295,9.0,85296,Course,306,2022-03-03 12:50:26.065322,2022-03-03 12:50:26.065322
85296,6.0,85297,Course,306,2022-03-03 12:50:27.214769,2022-03-03 12:50:27.214769
85297,7.6,85298,Course,306,2022-03-03 12:50:28.373952,2022-03-03 12:50:28.373952
85298,9.2,85299,Course,306,2022-03-03 12:50:29.54693,2022-03-03 12:50:29.54693
85299,2.2,85300,Course,306,2022-03-03 12:50:30.726211,2022-03-03 12:50:30.726211
85300,6.4,85301,Course,306,2022-03-03 12:50:31.983344,2022-03-03 12:50:31.983344
85301,8.4,85302,Course,306,2022-03-03 12:50:33.141769,2022-03-03 12:50:33.141769
85302,2.2,85303,Course,306,2022-03-03 12:50:34.285109,2022-03-03 12:50:34.285109
85303,1.7,85304,Course,306,2022-03-03 12:50:35.605727,2022-03-03 12:50:35.605727
85304,0.8,85305,Course,306,2022-03-03 12:50:36.805893,2022-03-03 12:50:36.805893
85305,3.4,85306,Course,306,2022-03-03 12:50:37.993527,2022-03-03 12:50:37.993527
85306,0.9,85307,Course,306,2022-03-03 12:50:39.250475,2022-03-03 12:50:39.250475
85307,0.7,85308,Course,306,2022-03-03 12:50:40.489419,2022-03-03 12:50:40.489419
85308,5.1,85309,Course,306,2022-03-03 12:50:41.623019,2022-03-03 12:50:41.623019
85309,2.2,85310,Course,306,2022-03-03 12:50:42.776018,2022-03-03 12:50:42.776018
85310,3.5,85311,Course,306,2022-03-03 12:50:43.948918,2022-03-03 12:50:43.948918
85311,9.9,85312,Course,306,2022-03-03 12:50:45.180978,2022-03-03 12:50:45.180978
85312,6.3,85313,Course,306,2022-03-03 12:50:46.345224,2022-03-03 12:50:46.345224
85313,4.5,85314,Course,306,2022-03-03 12:50:47.551323,2022-03-03 12:50:47.551323
85314,5.6,85315,Course,306,2022-03-03 12:50:48.664499,2022-03-03 12:50:48.664499
85315,3.3,85316,Course,306,2022-03-03 12:50:49.965581,2022-03-03 12:50:49.965581
85316,6.6,85317,Course,306,2022-03-03 12:50:51.166295,2022-03-03 12:50:51.166295
85317,5.3,85318,Course,306,2022-03-03 12:50:52.309434,2022-03-03 12:50:52.309434
85318,6.8,85319,Course,306,2022-03-03 12:50:53.507452,2022-03-03 12:50:53.507452
85319,5.3,85320,Course,306,2022-03-03 12:50:54.684003,2022-03-03 12:50:54.684003
85320,8.7,85321,Course,306,2022-03-03 12:50:55.920869,2022-03-03 12:50:55.920869
85321,9.6,85322,Course,306,2022-03-03 12:50:57.103288,2022-03-03 12:50:57.103288
85322,1.8,85323,Course,306,2022-03-03 12:50:58.279931,2022-03-03 12:50:58.279931
85323,4.3,85324,Course,306,2022-03-03 12:50:59.499547,2022-03-03 12:50:59.499547
85324,2.1,85325,Course,306,2022-03-03 12:51:00.732626,2022-03-03 12:51:00.732626
85325,5.9,85326,Course,306,2022-03-03 12:51:02.123216,2022-03-03 12:51:02.123216
85326,5.5,85327,Course,306,2022-03-03 12:51:03.2869,2022-03-03 12:51:03.2869
85327,3.1,85328,Course,306,2022-03-03 12:51:04.465754,2022-03-03 12:51:04.465754
85328,9.8,85329,Course,306,2022-03-03 12:51:05.67167,2022-03-03 12:51:05.67167
85329,7.8,85330,Course,306,2022-03-03 12:51:06.93924,2022-03-03 12:51:06.93924
85330,5.7,85331,Course,306,2022-03-03 12:51:08.170894,2022-03-03 12:51:08.170894
85331,2.6,85332,Course,306,2022-03-03 12:51:09.379041,2022-03-03 12:51:09.379041
85332,2.2,85333,Course,306,2022-03-03 12:51:10.522213,2022-03-03 12:51:10.522213
85333,4.3,85334,Course,306,2022-03-03 12:51:11.72856,2022-03-03 12:51:11.72856
85334,0.0,85335,Course,306,2022-03-03 12:51:12.938102,2022-03-03 12:51:12.938102
85335,3.7,85336,Course,306,2022-03-03 12:51:14.136295,2022-03-03 12:51:14.136295
85336,8.5,85337,Course,306,2022-03-03 12:51:15.3426,2022-03-03 12:51:15.3426
85337,6.7,85338,Course,306,2022-03-03 12:51:16.56252,2022-03-03 12:51:16.56252
85338,5.7,85339,Course,306,2022-03-03 12:51:17.76065,2022-03-03 12:51:17.76065
85339,8.1,85340,Course,306,2022-03-03 12:51:18.900884,2022-03-03 12:51:18.900884
85340,4.6,85341,Course,306,2022-03-03 12:51:20.094497,2022-03-03 12:51:20.094497
85341,4.5,85342,Course,306,2022-03-03 12:51:21.230131,2022-03-03 12:51:21.230131
85342,0.5,85343,Course,306,2022-03-03 12:51:22.363771,2022-03-03 12:51:22.363771
85343,8.4,85344,Course,306,2022-03-03 12:51:23.495675,2022-03-03 12:51:23.495675
85344,1.5,85345,Course,306,2022-03-03 12:51:24.651935,2022-03-03 12:51:24.651935
85345,7.5,85346,Course,306,2022-03-03 12:51:25.830109,2022-03-03 12:51:25.830109
85346,0.7,85347,Course,306,2022-03-03 12:51:27.066511,2022-03-03 12:51:27.066511
85347,1.0,85348,Course,306,2022-03-03 12:51:28.271754,2022-03-03 12:51:28.271754
85348,1.3,85349,Course,306,2022-03-03 12:51:29.455959,2022-03-03 12:51:29.455959
85349,6.5,85350,Course,306,2022-03-03 12:51:30.645598,2022-03-03 12:51:30.645598
85350,7.6,85351,Course,306,2022-03-03 12:51:31.973759,2022-03-03 12:51:31.973759
85351,8.4,85352,Course,306,2022-03-03 12:51:33.168812,2022-03-03 12:51:33.168812
85352,7.5,85353,Course,306,2022-03-03 12:51:34.402968,2022-03-03 12:51:34.402968
85353,9.1,85354,Course,306,2022-03-03 12:51:35.574402,2022-03-03 12:51:35.574402
85354,9.2,85355,Course,306,2022-03-03 12:51:36.750109,2022-03-03 12:51:36.750109
85355,1.7,85356,Course,306,2022-03-03 12:51:37.886833,2022-03-03 12:51:37.886833
85356,6.5,85357,Course,306,2022-03-03 12:51:39.069222,2022-03-03 12:51:39.069222
85357,8.9,85358,Course,306,2022-03-03 12:51:40.267658,2022-03-03 12:51:40.267658
85358,2.2,85359,Course,306,2022-03-03 12:51:41.477912,2022-03-03 12:51:41.477912
85359,3.5,85360,Course,306,2022-03-03 12:51:42.693848,2022-03-03 12:51:42.693848
85360,1.4,85361,Course,306,2022-03-03 12:51:43.857299,2022-03-03 12:51:43.857299
85361,1.5,85362,Course,306,2022-03-03 12:51:45.072212,2022-03-03 12:51:45.072212
85362,4.1,85363,Course,306,2022-03-03 12:51:46.200799,2022-03-03 12:51:46.200799
85363,6.0,85364,Course,306,2022-03-03 12:51:47.392697,2022-03-03 12:51:47.392697
85364,7.2,85365,Course,306,2022-03-03 12:51:48.590406,2022-03-03 12:51:48.590406
85365,5.8,85366,Course,306,2022-03-03 12:51:49.813155,2022-03-03 12:51:49.813155
85366,4.9,85367,Course,306,2022-03-03 12:51:50.953129,2022-03-03 12:51:50.953129
85367,1.9,85368,Course,306,2022-03-03 12:51:52.137193,2022-03-03 12:51:52.137193
85368,9.1,85369,Course,306,2022-03-03 12:51:53.291091,2022-03-03 12:51:53.291091
85369,7.9,85370,Course,306,2022-03-03 12:51:54.574098,2022-03-03 12:51:54.574098
85370,0.1,85371,Course,306,2022-03-03 12:51:55.757804,2022-03-03 12:51:55.757804
85371,3.6,85372,Course,306,2022-03-03 12:51:56.933637,2022-03-03 12:51:56.933637
85372,2.3,85373,Course,306,2022-03-03 12:51:58.223836,2022-03-03 12:51:58.223836
85373,8.1,85374,Course,306,2022-03-03 12:51:59.395663,2022-03-03 12:51:59.395663
85374,4.0,85375,Course,306,2022-03-03 12:52:00.633449,2022-03-03 12:52:00.633449
85375,6.8,85376,Course,306,2022-03-03 12:52:01.843337,2022-03-03 12:52:01.843337
85376,4.0,85377,Course,306,2022-03-03 12:52:03.077589,2022-03-03 12:52:03.077589
85377,3.6,85378,Course,307,2022-03-03 12:52:04.322265,2022-03-03 12:52:04.322265
85378,6.3,85379,Course,307,2022-03-03 12:52:05.537573,2022-03-03 12:52:05.537573
85379,0.3,85380,Course,307,2022-03-03 12:52:06.752815,2022-03-03 12:52:06.752815
85380,3.5,85381,Course,307,2022-03-03 12:52:07.961153,2022-03-03 12:52:07.961153
85381,5.5,85382,Course,307,2022-03-03 12:52:09.170329,2022-03-03 12:52:09.170329
85382,9.7,85383,Course,307,2022-03-03 12:52:10.311439,2022-03-03 12:52:10.311439
85383,3.6,85384,Course,307,2022-03-03 12:52:11.462905,2022-03-03 12:52:11.462905
85384,9.8,85385,Course,307,2022-03-03 12:52:12.583674,2022-03-03 12:52:12.583674
85385,6.3,85386,Course,307,2022-03-03 12:52:13.830435,2022-03-03 12:52:13.830435
85386,8.4,85387,Course,307,2022-03-03 12:52:15.00758,2022-03-03 12:52:15.00758
85387,4.1,85388,Course,307,2022-03-03 12:52:16.216129,2022-03-03 12:52:16.216129
85388,7.9,85389,Course,307,2022-03-03 12:52:17.413058,2022-03-03 12:52:17.413058
85389,4.4,85390,Course,307,2022-03-03 12:52:18.565978,2022-03-03 12:52:18.565978
85390,9.0,85391,Course,307,2022-03-03 12:52:19.700545,2022-03-03 12:52:19.700545
85391,7.4,85392,Course,307,2022-03-03 12:52:20.94629,2022-03-03 12:52:20.94629
85392,1.3,85393,Course,307,2022-03-03 12:52:22.153726,2022-03-03 12:52:22.153726
85393,6.1,85394,Course,307,2022-03-03 12:52:23.356476,2022-03-03 12:52:23.356476
85394,8.1,85395,Course,307,2022-03-03 12:52:24.534357,2022-03-03 12:52:24.534357
85395,1.2,85396,Course,307,2022-03-03 12:52:25.778299,2022-03-03 12:52:25.778299
85396,7.5,85397,Course,307,2022-03-03 12:52:26.917499,2022-03-03 12:52:26.917499
85397,3.9,85398,Course,307,2022-03-03 12:52:28.104249,2022-03-03 12:52:28.104249
85398,7.3,85399,Course,307,2022-03-03 12:52:29.273619,2022-03-03 12:52:29.273619
85399,8.0,85400,Course,307,2022-03-03 12:52:30.495225,2022-03-03 12:52:30.495225
85400,5.3,85401,Course,307,2022-03-03 12:52:31.650019,2022-03-03 12:52:31.650019
85401,5.5,85402,Course,307,2022-03-03 12:52:32.789637,2022-03-03 12:52:32.789637
85402,9.5,85403,Course,307,2022-03-03 12:52:34.083264,2022-03-03 12:52:34.083264
85403,5.8,85404,Course,307,2022-03-03 12:52:35.334038,2022-03-03 12:52:35.334038
85404,0.6,85405,Course,307,2022-03-03 12:52:36.544355,2022-03-03 12:52:36.544355
85405,9.5,85406,Course,307,2022-03-03 12:52:37.708884,2022-03-03 12:52:37.708884
85406,4.6,85407,Course,307,2022-03-03 12:52:38.961638,2022-03-03 12:52:38.961638
85407,9.2,85408,Course,307,2022-03-03 12:52:40.147395,2022-03-03 12:52:40.147395
85408,8.4,85409,Course,307,2022-03-03 12:52:41.33014,2022-03-03 12:52:41.33014
85409,5.0,85410,Course,307,2022-03-03 12:52:42.44874,2022-03-03 12:52:42.44874
85410,5.3,85411,Course,307,2022-03-03 12:52:43.609032,2022-03-03 12:52:43.609032
85411,6.5,85412,Course,307,2022-03-03 12:52:44.857243,2022-03-03 12:52:44.857243
85412,2.5,85413,Course,307,2022-03-03 12:52:46.050141,2022-03-03 12:52:46.050141
85413,9.9,85414,Course,307,2022-03-03 12:52:47.196573,2022-03-03 12:52:47.196573
85414,8.0,85415,Course,307,2022-03-03 12:52:48.320629,2022-03-03 12:52:48.320629
85415,3.6,85416,Course,307,2022-03-03 12:52:49.463648,2022-03-03 12:52:49.463648
85416,8.3,85417,Course,307,2022-03-03 12:52:50.597604,2022-03-03 12:52:50.597604
85417,7.4,85418,Course,307,2022-03-03 12:52:51.870669,2022-03-03 12:52:51.870669
85418,8.5,85419,Course,307,2022-03-03 12:52:53.060134,2022-03-03 12:52:53.060134
85419,5.9,85420,Course,307,2022-03-03 12:52:54.245172,2022-03-03 12:52:54.245172
85420,8.3,85421,Course,307,2022-03-03 12:52:55.403318,2022-03-03 12:52:55.403318
85421,7.4,85422,Course,307,2022-03-03 12:52:56.656175,2022-03-03 12:52:56.656175
85422,2.5,85423,Course,307,2022-03-03 12:52:57.834777,2022-03-03 12:52:57.834777
85423,3.7,85424,Course,307,2022-03-03 12:52:59.01617,2022-03-03 12:52:59.01617
85424,7.2,85425,Course,307,2022-03-03 12:53:00.172575,2022-03-03 12:53:00.172575
85425,4.7,85426,Course,307,2022-03-03 12:53:01.396395,2022-03-03 12:53:01.396395
85426,2.7,85427,Course,307,2022-03-03 12:53:02.66857,2022-03-03 12:53:02.66857
85427,3.9,85428,Course,307,2022-03-03 12:53:03.92318,2022-03-03 12:53:03.92318
